word,is_laugh
апвхпхавпх,1
пхапвх,1
ххаахввппп,1
пвахавххпп,1
апахпхвпхв,1
хххпппаавв,1
хпахввхпап,1
ппахввпахх,1
ппхахввп,1
хааввхпппх,1
пххввпахап,1
смеяться,0
видимо,0
хавхпапхпв,1
апвхвхппха,1
хахпхаппвв,1
вхапвпххпа,1
ххпаппхвав,1
хпаваппвхх,1
впаххапхвп,1
пахвхавппх,1
апхвхваппх,1
пвахпвпхах,1
вааппххпвх,1
впхвпааххп,1
пахпххвпав,1
пвхваппхах,1
вахвпппхха,1
пппвавххах,1
ахпххваппв,1
впапхххапв,1
пхахвпхапв,1
хпахавппхв,1
хавххапппв,1
ххаавппхвп,1
паппхввх,1
вхххппаавп,1
ахппахпввх,1
хххпаваппв,1
аавхппвхпх,1
пхппаваххв,1
пввххаппах,1
впахпвхпха,1
хавпххвппа,1
апхпхввп,1
ахавхвхппп,1
хввпппххаа,1
пвахвхпп,1
ххаппхвпва,1
хпхвахавпп,1
хвпвахаппх,1
авпхвппахх,1
аппхаххвпв,1
ахпххпаввп,1
пвавхппхха,1
впхххпвапа,1
паххвпхвап,1
пвахапвпхх,1
ахппхвапхв,1
пвавппхх,1
аппхпвхв,1
ввхх,1
хаапвхпхпв,1
ххвпаавпхп,1
ввхпхпхпаа,1
хахахпппвв,1
ппхпхвавах,1
ххввпахпап,1
хпвапхпвха,1
пахппвх,1
пхвпхавхап,1
хпхвавппха,1
вапххппвах,1
пахпвхпавх,1
хвхапхпавп,1
аапввххппх,1
хвхвхпапап,1
пххвхвапап,1
ваххпппхав,1
ахпвпхп,1
павапвхпхх,1
аххпавпхпв,1
хпхапхпвва,1
пхпххпавва,1
ппхввапахх,1
хввхпхппаа,1
аппвхапхвх,1
ночь,0
апхвпвпхха,1
апхапввпхх,1
хаххвпппва,1
вххпхваапп,1
хвхппвпаах,1
хпвхпвхапа,1
ххпвавхапп,1
пхпвхавхпа,1
апвхапхпвх,1
пххахпапвв,1
вхахпаппхв,1
ххпвпап,1
вппхавхахп,1
ппхввапхах,1
ахапппххвв,1
пвхвпхпаха,1
авххпхппав,1
апавххпхвп,1
хваахвппхп,1
хахпавпвхп,1
пвпвпхахах,1
павпххпв,1
хпапввпхах,1
хвпхавхппа,1
хвпхпхвапа,1
ввхпхаппах,1
апхапххвпв,1
ахпвпвапхх,1
хпавпхвахп,1
хаввпппх,1
хпвхппхваа,1
впхвпапахх,1
хпваапвххп,1
вхппхпхава,1
хаххпвавпп,1
апппввххах,1
пвхаххапвп,1
хпвхппавха,1
аапвпххпхв,1
вавххпапхп,1
ппххвавахп,1
ппахавхвпх,1
хапввпххпа,1
апвххп,1
вххпвапахп,1
хаппахввхп,1
аххапвпхпв,1
хавпхвпахп,1
хахппаввпх,1
аххавпхвпп,1
хвавхпппха,1
пвахппхахв,1
война,0
ввпхпаххап,1
авапхпвхпх,1
вхапхавпхп,1
ххваахпвпп,1
впхвхаапхп,1
авпхаххппв,1
пвпхпвах,1
ахпппххвва,1
хахаха,1
вхвпапапхх,1
пахаппввхх,1
ппхавххавп,1
ххвхпавпап,1
вхпхпавхпа,1
пвхххвпаап,1
пхапхпхавв,1
ваххпппвах,1
хапппввахх,1
пхвахахпвп,1
хпвххпавап,1
ввахахппхп,1
пхааххпввп,1
пххапвхапв,1
пхпвхвап,1
хапахвпхвп,1
пхахпхвпав,1
впхаппхвха,1
апппваххвх,1
авпвхахпхп,1
впхапахвпх,1
молодой,0
ваппхапххв,1
аххпхвппва,1
вхпап,1
апхххвпвпа,1
вавпахпххп,1
ххапппвхав,1
хвпппвах,1
ххпахпввпа,1
ххпхапвпав,1
ввхапппхах,1
хапахвхвпп,1
авпвпхпхах,1
хппвваахпх,1
пааххпвпвх,1
ххпхваппав,1
вххпхаппав,1
хпвахвапхп,1
потерять,0
ппаххпвв,1
вахаппвххп,1
авппхпххва,1
вапххапхпв,1
вппхахпвха,1
пвхпхаавпх,1
ппахаххввп,1
вахпахпвпх,1
пахпхахввп,1
пхпахпахвв,1
хппаввхпха,1
ахххпвппва,1
апвпхахпхв,1
ахвпхаппхв,1
хаапхвхпвп,1
авпхахвпхп,1
пхааххпвпв,1
хпвхапхпва,1
вхвхаппапх,1
пвапвпаххх,1
пввхахпхап,1
ахпхаввпхп,1
ахпвххппав,1
ваппвххапх,1
пвппххва,1
пваппахххв,1
апххпхпвав,1
вхпаахпвхп,1
пвпххаахпв,1
аапхвппвхх,1
хапвпхавпх,1
аппхввапхх,1
авххппвхап,1
оказаться,0
ххвапп,1
тело,0
хпхпапавхв,1
пхвпапахвх,1
вапвхпахпх,1
хвппхахавп,1
вапхвапххп,1
хаапхвхппв,1
апхпвхпв,1
хвапхппвха,1
вхвхвххыы,1
впхапххвап,1
хахвхапвпп,1
аахппвххпв,1
хппвхвхапа,1
хппхвапхва,1
хпапвххпав,1
вапппххавх,1
вппххвпаах,1
хвхапппвах,1
ппххапвавх,1
пххввхпапа,1
вхпхапп,1
пвхвахпапх,1
хпаавпхвпх,1
пвхавхаппх,1
хпвхаппхва,1
хапвпхпвха,1
авахпхппхв,1
хпхпвваапх,1
вапхпххапв,1
паввхппх,1
впхапхапвх,1
пвххвахапп,1
аппхввпхах,1
хввхпааппх,1
хавхавх,1
аххпапхпвв,1
возникать,0
ппапахвхвх,1
апххвпвп,1
пахвхпвпах,1
хваахппхпв,1
аппхвхвп,1
ххппапаввх,1
пвпвхпхаах,1
ххвапахвпп,1
пхвхавпахп,1
апхпвххпав,1
ввхппхпа,1
впххпапвха,1
пвпхпххава,1
ахпхпвапхв,1
хахвппхапв,1
аппххвхавп,1
пхпавхпв,1
пххпвапхав,1
пвххаавхпп,1
хапппхввха,1
пвппахаххв,1
хвхпвхапап,1
вхавхпахпп,1
апхавхпхпв,1
трава,0
аппахвхпхв,1
ахппввпахх,1
хпхвпавпха,1
ххвппапвах,1
ппахвххавп,1
авпхххпвап,1
хппвхвпаха,1
пххппхаавв,1
авпвххппах,1
хвпвахпхап,1
паппвххахв,1
хвххавпапп,1
апввххппха,1
пххвавпахп,1
аппхвхвахп,1
ххппвавпах,1
пххпавпв,1
аахвпппхвх,1
авппхахпхв,1
хапаввппхх,1
вххпппхваа,1
аппввххахп,1
ххапвппхва,1
ахавпхпвхп,1
апваххвпхп,1
ахвхвпаппх,1
аппвхххапв,1
хахавпппхв,1
пхвпхахапв,1
пхвахапвхп,1
апвахпвххп,1
вхххвпаппа,1
пввапххахп,1
хвахпхпвпа,1
впхахвхапп,1
пппхввхаах,1
пхвххваппа,1
ваахпхвхпп,1
апвхпхвапх,1
пхвахвпапх,1
пхвапвпхах,1
папвпхвх,1
хапхвпхпва,1
хвпваапхпх,1
вхавхпппха,1
хвхпахвпап,1
ххваппхвпа,1
ахапхппвхв,1
впаахппхвх,1
пхпвхавпах,1
ахпххпвавп,1
пахахвхпвп,1
вппвххпа,1
апввхахппх,1
пхпхавпхва,1
хвпавхпапх,1
хахппвхапв,1
хппхваавпх,1
вахппххпва,1
хпхпапаввх,1
вппхпахв,1
аввппаххпх,1
ххппвахвпа,1
апвхапхпхв,1
хпвппхахва,1
ххвавпапхп,1
хпххвпваап,1
аппхвпхавх,1
пппввхха,1
пвпахпххав,1
апхпвваххп,1
ппххвпвхаа,1
авпхххппав,1
ххапвхппва,1
вххпхвпаап,1
пппхвахвха,1
пхввхапахп,1
пхпхвпав,1
пхпаавххвп,1
пхпхввпаах,1
пхахввхапп,1
ххпвапхпав,1
красивый,0
хахпвпвапх,1
хвппвахп,1
хваххпвапп,1
хппвахвхпа,1
вавхапххпп,1
хпвпхахпва,1
пвпхаапхвх,1
вхпхахпвпа,1
апхввпаххп,1
хххвааппвп,1
хппавпх,1
далеко,0
пхпахвпхав,1
аххппввхап,1
пххапвхвпа,1
пять,0
хпхаа,1
хпвпвапх,1
вахаппхпхв,1
ххаапвпхвп,1
ввпхпхапха,1
хппхвпахва,1
пххвапхавп,1
пхввапахпх,1
авхххппапв,1
пввпхпхаха,1
ппхвххпаав,1
хппххвапав,1
хвххпвпаап,1
пахпвхавхп,1
ххапхпавпв,1
ххпапвпвха,1
ххаппввп,1
хсхс,1
хахаха,1
хваххвпппа,1
хппвххавпа,1
впхахпвахп,1
пхапхпахвв,1
революция,0
хвпапхвп,1
аххпвапхвп,1
пхвхапавпх,1
ппваххвпха,1
апхпапхвхв,1
пвхвппха,1
ххппахввпа,1
хппхвпавха,1
вппхххвпаа,1
авпавпххпх,1
ваххвпаппх,1
пххпваавхп,1
ппхввххаап,1
ххпааппхвв,1
пвавхпхахп,1
пххааппввх,1
ящик,0
пааввппххх,1
хавппхп,1
ххппввпаах,1
ахвахпвпхп,1
хахапхвпвп,1
впхпахпвха,1
хппввпахха,1
пххпавхавп,1
паапхпхввх,1
пхпхваапхв,1
вхаппвхапх,1
ххввапхапп,1
пппахавххв,1
ладонь,0
хпхпвавахп,1
ввпапххпха,1
хааппвхпвх,1
пвавапххпх,1
аахпхпхвпв,1
пхпвххваап,1
вапппхавхх,1
хппахпвавх,1
пхапвххавп,1
пааххвппхв,1
ахпвпхпв,1
пхвхпхаавп,1
впхпахпхав,1
ахавпхвхпп,1
ааххпхвппв,1
хпвхвапахп,1
аппвахххвп,1
впхапапхвх,1
аахпппхввх,1
ааххппвхпв,1
ххвпавпп,1
ахпвххапвп,1
вхппапавхх,1
впппахвх,1
пвахвпххап,1
апххахппвв,1
пвапххахпв,1
хпапвахвпх,1
вхавпхахпп,1
хпвааппхвх,1
ахвавхпхпп,1
ааххпвппхв,1
аппвахвпхх,1
вппхапхавх,1
пххаввхппа,1
ппххахввап,1
действовать,0
ххппахапвв,1
хахвпхпвап,1
ххпваапхвп,1
ххпвпвахап,1
пппххаввха,1
апхвхппхав,1
павхпвхпха,1
пахавппххв,1
вахпвппх,1
хапхппхвав,1
пвахпхвхпа,1
хххваа,1
хппвххпава,1
хапхппхвва,1
пххппвва,1
вппвххаахп,1
апвпхпавхх,1
ппаввапххх,1
ахвппхп,1
вваххапппх,1
пол,0
хахвпаппхв,1
вхавпхпп,1
хвхапппахв,1
впхвапхп,1
ххапхпапвв,1
пахпввпх,1
впапвхаххп,1
авхпхпапвх,1
хпахпввп,1
ахввапхпхп,1
ххппхапавв,1
пххавпхпав,1
хпппахввах,1
впвахпхахп,1
вваппххпха,1
хпвхапхапв,1
ппахвххпва,1
долгий,0
ахпппхавхв,1
к,0
вхпавхахпп,1
вахппапвхх,1
ппахпвххав,1
хпавпвххпа,1
вхаахпвпхп,1
хапхппвахв,1
хахпппавхв,1
впвххппа,1
впахпвхапх,1
ххпвпвпаах,1
впхпхапв,1
вахвапхппх,1
апхввхахпп,1
ахпхпвпв,1
ппавхапвхх,1
пвхпахахвп,1
пвпаххвпах,1
пхавхппхав,1
ввапхппахх,1
пвхаххпвпа,1
апхвпахпвх,1
пхахпвп,1
авпхавпхпх,1
хпхвпвпа,1
вхпппхахва,1
хапхввхпап,1
хвпвхпхпаа,1
паввпххапх,1
пхпвпвххаа,1
хпавххпвпа,1
пххаапхпвв,1
ппхахвпвха,1
пвхапххавп,1
ппххахвавп,1
впхпхпхаав,1
хххавпаппв,1
хххпппваав,1
пхвхвхаапп,1
вппахпвхха,1
вавхаппхпх,1
пхавхпхапв,1
ххвпапхпва,1
впвпаххахп,1
апвппвххах,1
вхпппавхха,1
пххпахпах,1
пххвпахпав,1
ххппапхавв,1
папапхвххв,1
пххпвавп,1
ххвпаахвпп,1
впааххпвпх,1
апхапхввпх,1
офицер,0
хпвахппв,1
ппаввхаххп,1
хххапвппва,1
ххахаппвпв,1
ппвххпваха,1
впххаппавх,1
пххппввхаа,1
вхппхахпав,1
хапхпвхвап,1
ваахппхвхп,1
авхпапвххп,1
пхвпхапвха,1
впахппххва,1
ппхпвахахв,1
хвхппаавпх,1
хпвпвпхаха,1
пхпхапввха,1
хппхпвахва,1
ввхппаахпх,1
впвпаахпхх,1
ппахапххвв,1
пваахвхппх,1
вавхпапххп,1
вхавпхпапх,1
пхахпвхавп,1
хсхсхс,1
пвхххпаапв,1
пхахппвв,1
папххахввп,1
вхахпппв,1
хпвппвах,1
авппхапвхх,1
хапххппвав,1
пввапххапх,1
апхпхвпахв,1
впхпххвапа,1
ппхахпаввх,1
аппхвххавп,1
пвавххпхпа,1
паххвпавхп,1
впхпвхаахп,1
ххввапапхп,1
апхпхпввах,1
он,0
хвавхпхппа,1
хпхвавпхап,1
пхапххвпва,1
аппххвхвап,1
хпвпапхвха,1
вхпхпвахпа,1
подходить,0
папвх,1
хпапвапххв,1
хппхвпаавх,1
апхппвхахв,1
хаппавхвхп,1
хвхпхппаав,1
вхппвахапх,1
ппхвапхавх,1
пххахпвавп,1
пвхахпхпва,1
хаапхппхвв,1
пвхахпвп,1
впппаахвхх,1
впапваххпх,1
папхпвхвах,1
вхахха,1
аххаппввпх,1
ахввххпппа,1
пваххвхппа,1
